State,County,Start_Lat,Start_Lng,count
OH,Marion,40.582512,-83.02166700000001,67
OH,Medina,41.167997,-82.023738,238
OH,Meigs,39.01787,-81.91932,19
OH,Mercer,40.61598,-84.513037,11
OH,Miami,40.14737,-84.21929,143
OH,Monroe,39.873003,-81.148259,1
OH,Montgomery,39.71571,-84.219994,11160
OH,Morgan,39.62334,-81.83577,12
OH,Morrow,40.374588,-82.829224,48
OH,Muskingum,39.985371,-82.021683,94
OH,Noble,39.73583,-81.52898,10
OH,Ottawa,41.45854,-83.28438,54
OH,Paulding,41.16894,-84.73595,21
OH,Perry,39.82983,-82.338515,28
OH,Pickaway,39.674491,-83.181088,138
OH,Pike,39.11849,-82.99489,33
OH,Portage,41.24178,-81.04885999999999,197
OH,Preble,39.83711,-84.54392,115
OH,Putnam,40.96303,-84.05451,20
OH,Richland,40.78155,-82.41478000000001,92
OH,Ross,39.34913,-82.99379,70
OH,Sandusky,41.381423,-83.015536,72
OH,Scioto,38.886065,-82.997268,34
OH,Seneca,40.99363,-82.92274,20
OH,Shelby,40.453339,-84.16915,73
OH,Stark,40.78459,-81.39189,297
OH,Summit,40.963440000000006,-81.465019,2319
OH,Trumbull,41.213691,-80.56782,174
OH,Tuscarawas,40.40662,-81.28036,64
OH,Union,40.163038,-83.234257,135
OH,Van Wert,40.922984,-84.68158100000001,38
OH,Vinton,39.135963,-82.37262700000001,23
OH,Warren,39.54508,-84.29068199999999,467
OH,Washington,39.348008,-81.67015699999999,30
OH,Wayne,40.960239,-81.659309,116
OH,Williams,41.642547,-84.7471,58
OH,Wood,41.564958,-83.461389,469
OH,Wyandot,40.85662,-83.30184,23
OK,Atoka,34.178487,-96.248708,2
OK,Beckham,35.408127,-99.382866,12
OK,Bryan,34.13648,-96.27074,8
OK,Caddo,35.269019,-98.2624,11
OK,Canadian,35.44986,-97.724663,1335
OK,Carter,34.201427,-97.163818,13
OK,Cherokee,35.915199,-95.082748,1
OK,Choctaw,34.016527,-95.173902,2
OK,Cleveland,35.36338,-97.512169,1528
OK,Coal,34.54051,-96.2179,4
OK,Comanche,34.613949,-98.422218,12
OK,Cotton,34.174164000000005,-98.501953,5
OK,Craig,36.627724,-95.134094,8
OK,Creek,35.771190000000004,-96.61773,84
OK,Custer,35.51001,-98.972015,5
OK,Delaware,36.211964,-94.78009,5
OK,Dewey,36.161328000000005,-98.95585,4
OK,Garfield,36.39079,-98.015188,7
OK,Garvin,34.672527,-97.224968,18
OK,Grady,35.2202,-97.71227,18
OK,Greer,34.890591,-99.504242,3
OK,Hughes,35.101429,-96.40603,5
OK,Jackson,34.812428999999995,-99.333675,2
OK,Jefferson,34.01941,-97.95618,6
OK,Kay,36.927601,-97.347778,16
OK,Kingfisher,35.84225,-97.6765,3
OK,Kiowa,34.633,-98.86123,3
OK,Le Flore,34.884,-94.60456,1
OK,Lincoln,35.5069,-97.00045,31
OK,Logan,35.87877,-97.39019,37
OK,Love,33.937023,-97.135208,19
OK,Marshall,33.99828,-96.677531,4
OK,Mayes,36.452482,-95.265509,12
OK,McClain,34.986001,-97.37296,93
OK,McCurtain,34.011246,-95.141956,1
OK,McIntosh,35.45832,-95.55034,6
OK,Mcclain,34.8838,-96.96602,4
OK,Murray,34.506638,-97.174568,7
OK,Muskogee,35.787136,-95.233391,8
OK,Noble,36.40025,-97.32222,6
OK,Nowata,36.700867,-95.629635,6
OK,Okfuskee,35.431540000000005,-96.12722,8
OK,Oklahoma,35.459309000000005,-97.491463,21300
OK,Okmulgee,35.43254,-95.97745,30
OK,Osage,36.19175,-96.004288,60
OK,Ottawa,36.72136,-94.93795,10
OK,Pawnee,36.21669,-96.38203,9
OK,Payne,35.985031,-96.763031,15
OK,Pittsburg,34.857690000000005,-95.80916,3
OK,Pontotoc,34.784048,-96.788239,6
OK,Pottawatomie,35.37637,-97.0482,112
OK,Rogers,36.23251,-95.76001,94
OK,Seminole,35.38548,-96.46273,12
OK,Sequoyah,35.40286,-94.5298,11
OK,Stephens,34.63797,-97.89679,4
OK,Texas,36.674805,-101.411682,1
OK,Tulsa,36.117401,-95.85112,9996
OK,Wagoner,36.060799,-95.708427,73
OK,Washita,35.42437,-99.27215,1
OK,Woods,36.7978,-98.93442,1
OK,Woodward,36.405851,-99.371578,4
OR,Baker,44.439268,-117.324108,1651
OR,Benton,44.627502,-123.200559,524
OR,Clackamas,45.440090000000005,-122.56884,5578
OR,Clatsop,46.21548,-123.86201,1927
OR,Columbia,45.828438,-122.843275,1157
OR,Coos,43.04277,-124.12115,1664
OR,Crook,44.272938,-120.910452,526
OR,Curry,42.1885,-124.36451,828
OR,Deschutes,44.05203,-121.30719,4560
OR,Douglas,43.66291,-123.35201,5477
OR,Gilliam,45.69356,-120.382422,609
OR,Grant,44.736202,-119.191689,868
OR,Harney,43.26641,-119.83921,560
OR,Hood River,45.650947,-121.513479,731
OR,Jackson,42.38821,-122.917423,5470
OR,Jefferson,44.81494,-120.93174,1213
OR,Josephine,42.66535,-123.37726,2544
OR,Klamath,42.397328,-121.36068,3777
OR,Lake,42.19334,-120.37615,788
OR,Lane,44.11386,-123.18217,6900
OR,Lincoln,44.62447,-123.97882,1905
OR,Linn,44.630111,-123.06192,3853
OR,Malheur,44.03039,-116.95111,1882
OR,Marion,44.912191,-122.97781299999998,5814
OR,Morrow,45.830031,-119.601289,619
OR,Multnomah,45.52641,-122.47999,18212
OR,Polk,44.762031,-123.225969,1409
OR,Sherman,45.536483,-120.612923,686
OR,Tillamook,45.207027,-123.887627,1336
OR,Umatilla,45.53809,-118.45722,3674
OR,Union,45.587446,-117.865055,1923
OR,Wallowa,45.620399,-117.699677,369
OR,Wasco,44.972178,-120.871228,1952
OR,Washington,45.39735,-122.747383,4827
OR,Wheeler,44.543391,-120.359848,289
OR,Yamhill,45.27793,-123.010934,2250
PA,Adams,39.964121,-77.24828199999999,672
PA,Allegheny,40.428002,-79.92677900000001,6723
PA,Armstrong,40.603283000000005,-79.575378,73
PA,Beaver,40.601988,-80.23227299999999,317
PA,Bedford,40.017794,-78.4017,566
PA,Berks,40.577126,-75.799126,1568
PA,Blair,40.439945,-78.42749,558
PA,Bradford,41.745855,-76.317272,70
PA,Bucks,40.211857,-75.139412,2077
PA,Butler,40.891945,-79.81309499999999,349
PA,Cambria,40.45976,-78.660489,609
PA,Cameron,41.49021,-78.29862800000001,29
PA,Carbon,40.923793,-75.646315,265
PA,Centre,40.820934,-78.01289799999999,1153
PA,Chester,39.98311,-75.82388,4100
PA,Clarion,41.108307,-79.48975300000001,163
PA,Clearfield,41.103252000000005,-78.184152,1015
PA,Clinton,41.082027,-77.55519100000001,302
PA,Columbia,41.03519,-76.337953,378
PA,Crawford,41.665264,-79.97479200000001,69
PA,Cumberland,40.274525,-77.001129,1484
PA,Dauphin,40.285888,-76.821141,1891
PA,Delaware,39.841164,-75.404449,2560
PA,Elk,41.448582,-78.59832800000001,189
PA,Erie,41.944199,-80.28537800000001,312
PA,Fayette,40.004441,-79.761602,133
PA,Forest,41.39544,-79.36831,9
PA,Franklin,39.748470000000005,-77.56276700000001,500
PA,Fulton,39.988331,-78.0392,222
PA,Greene,39.728161,-80.059787,109
PA,Harford,39.721218,-76.414825,1
PA,Huntingdon,40.221153,-78.211862,236
PA,Indiana,40.864892,-79.020586,121
PA,Jefferson,41.13888,-78.96308,98
PA,Juniata,40.644755,-77.293184,174
PA,Lackawanna,41.569647,-75.651972,310
PA,Lancaster,40.196327,-76.108688,8933
PA,Lawrence,41.114819,-80.250648,174
PA,Lebanon,40.355076,-76.379272,798
PA,Lehigh,40.64525,-75.42576,1628
PA,Luzerne,41.202751,-75.90479300000001,455
PA,Lycoming,41.2194,-76.93544,902
PA,McKean,41.82402,-78.35730699999999,226
PA,Mckean,41.80276,-78.69795,16
PA,Mercer,41.187807,-80.149019,191
PA,Mifflin,40.618783,-77.57754200000001,283
PA,Monroe,40.998074,-75.269669,580
PA,Montgomery,40.070331,-75.151593,24809
PA,Montour,40.981292,-76.627003,165
PA,Northampton,40.59617,-75.33734,966
PA,Northumberland,40.834728000000005,-76.810249,547
PA,Perry,40.476154,-77.039898,173
PA,Philadelphia,39.976933,-75.198631,7325
PA,Pike,41.338398,-74.83712,151
PA,Potter,41.836191,-77.899857,77
PA,Schuylkill,40.546829,-76.384872,256
PA,Snyder,40.845533,-76.823198,259
PA,Somerset,40.271984,-78.917773,567
PA,Sullivan,41.344649,-76.564841,38
PA,Susquehanna,41.80584,-75.93914000000001,119
PA,Tioga,41.800171,-77.105614,237
PA,Union,40.9884,-76.877342,281
PA,Venango,41.422451,-79.701851,75
PA,Warren,41.938419,-79.581849,35
PA,Washington,40.167118,-80.08560200000001,633
PA,Wayne,41.35416,-75.37998,22
PA,Westmoreland,40.284412,-79.39363,1698
PA,Wyoming,41.548321,-75.822029,9
PA,York,39.966751,-76.705742,7712
RI,Bristol,41.75445,-71.2711,19
RI,Kent,41.66721,-71.500519,1259
RI,Newport,41.491039,-71.31452900000001,65
RI,Providence,41.82506,-71.43027,6656
RI,Washington,41.522653000000005,-71.463421,315
SC,Abbeville,34.203438,-82.389893,334
SC,Aiken,33.544922,-81.677643,3052
SC,Allendale,33.069858,-81.424109,76
SC,Anderson,34.693901000000004,-82.733963,7340
SC,Bamberg,33.127445,-80.955156,157
SC,Barnwell,33.308902,-81.261321,195
SC,Beaufort,32.438107,-80.68588299999999,1440
SC,Berkeley,32.99705,-80.09215,4129
SC,Calhoun,33.67654,-80.91699200000001,687
SC,Charleston,32.87109,-80.010628,3650
SC,Cherokee,35.130516,-81.742851,1588
SC,Chester,34.618034,-81.068947,722
SC,Chesterfield,34.516239,-80.326561,488
SC,Clarendon,33.903111,-80.02131700000001,719
SC,Colleton,32.750645,-80.828445,1500
SC,Darlington,34.203976000000004,-79.913177,1256
SC,Dillon,34.468552,-79.489738,811
SC,Dorchester,32.961824,-80.15571700000001,2671
SC,Edgefield,33.742851,-81.867317,330
SC,Fairfield,34.27515,-80.85185200000001,653
SC,Florence,34.230522,-79.798828,3754
SC,Georgetown,33.431629,-79.142303,943
SC,Greenville,34.808868,-82.26915699999999,19399
SC,Greenwood,34.21088,-82.115158,1442
SC,Hampton,32.715454,-81.235199,228
SC,Horry,33.82687,-79.055367,7246
SC,Jasper,32.3116,-80.979507,1020
SC,Kershaw,34.23275,-80.668274,1549
SC,Lancaster,34.774818,-80.790314,1360
SC,Laurens,34.424961,-81.981148,1791
SC,Lee,34.186409000000005,-80.211472,589
SC,Lexington,33.95966,-81.22747,8219
SC,Marion,34.225559000000004,-79.209601,428
SC,Marlboro,34.636608,-79.699898,456
SC,McCormick,33.949379,-82.372297,114
SC,Mccormick,33.921124,-82.115593,25
SC,Newberry,34.331055,-81.609154,1113
SC,Oconee,34.666931,-82.941742,1844
SC,Orangeburg,33.394573,-80.64431,2873
SC,Pickens,34.89888,-82.78407299999999,2111
SC,Richland,33.994858,-80.958282,13325
SC,Saluda,33.981953000000004,-81.808998,326
SC,Spartanburg,35.094120000000004,-81.854828,12684
SC,Sumter,33.805679,-80.358795,1501
SC,Union,34.681049,-81.691887,368
SC,Williamsburg,33.790775,-79.790749,413
SC,York,35.11739,-81.306679,3543
SD,Aurora,43.711449,-98.48822,2
SD,Beadle,44.370595,-98.229414,10
SD,Bon Homme,42.859611,-97.898401,1
SD,Brookings,44.42715,-96.7547,3
SD,Butte,44.71952,-103.42558,2
SD,Charles Mix,43.250441,-98.702539,9
SD,Davison,43.718683,-98.033925,3
SD,Gregory,43.03155,-98.90304,1
SD,Hanson,43.69483,-97.95223,1
SD,Hutchinson,43.390648,-97.98868,7
SD,Jackson,43.83625,-101.65565,2
SD,Jones,43.88756,-100.88398,1
SD,Kingsbury,44.368494,-97.72031,2
SD,Lake,44.008914,-97.105582,3
SD,Lincoln,43.500362,-96.751595,12
SD,Lyman,43.913002,-100.313156,2
SD,McCook,43.66521,-97.59392,3
SD,Meade,44.295840000000005,-103.43204,1
SD,Mellette,43.532403,-100.733609,1
SD,Minnehaha,43.503944,-96.791912,130
SD,Oglala Lakota,43.04657,-102.21911,1
SD,Pennington,44.10617,-102.6334,15
SD,Perkins,45.93493,-102.15942,1
SD,Turner,43.25717,-97.08218,1
SD,Union,42.60318,-96.57408,2
SD,Walworth,45.52173,-100.04134,1
TN,Anderson,36.022388,-84.158348,78
TN,Bedford,35.609341,-86.43498199999999,13
TN,Benton,35.870385,-88.01270699999999,33
TN,Bledsoe,35.573505,-85.154675,19
TN,Blount,35.838718,-83.984436,80
TN,Bradley,35.152077,-84.94706,234
TN,Campbell,36.537561,-84.162749,170
TN,Cannon,35.774731,-86.052437,6
TN,Carroll,35.819019,-88.25228100000001,13
TN,Carter,36.20358,-82.090283,36
TN,Cheatham,36.10764,-87.06778,134
TN,Chester,35.439107,-88.641322,4
TN,Claiborne,36.599705,-83.655975,14
TN,Clay,36.593002,-85.595201,5
TN,Cocke,35.952778,-83.138421,113
TN,Coffee,35.625473,-86.243188,145
TN,Crockett,35.844475,-89.191849,10
TN,Cumberland,35.98485,-85.01699,155
TN,Davidson,36.171581,-86.869011,33058
TN,DeKalb,36.01361,-86.00366,5
TN,Decatur,35.81921,-88.155838,18
TN,Dickson,36.09942,-87.29638,128
TN,Dyer,35.969722999999995,-89.352631,21
TN,Fayette,35.390471999999995,-89.415031,73
TN,Fentress,36.27877,-84.981803,6
TN,Franklin,35.205727,-86.080566,36
TN,Gibson,36.034398,-88.813475,1
TN,Giles,35.126339,-87.042839,65
TN,Grainger,36.35273,-83.40605,11
TN,Greene,36.358673,-82.699387,90
TN,Grundy,35.264645,-85.883484,52
TN,Hamblen,36.151516,-83.244864,40
TN,Hamilton,35.059368,-85.131248,5924
TN,Hancock,36.557243,-83.038834,2
TN,Hardeman,35.050971999999994,-89.110017,4
TN,Hardin,35.222401,-88.31472,2
TN,Hawkins,36.46663,-82.908333,30
TN,Haywood,35.438782,-89.336792,47
TN,Henderson,35.78913,-88.39173000000001,17
TN,Henry,36.298721,-88.32605,3
TN,Hickman,35.89305,-87.64397,83
TN,Houston,36.254024,-87.691354,6
TN,Humphreys,35.881787,-87.82799999999999,54
TN,Jackson,36.258014,-85.611363,6
TN,Jefferson,36.108967,-83.33659399999999,142
TN,Johnson,36.488297,-81.84616899999999,6
TN,Knox,35.921349,-84.064949,1997
TN,Lauderdale,35.717620000000004,-89.564887,3
TN,Lawrence,35.07935,-87.445389,26
TN,Lewis,35.570744,-87.551624,4
TN,Lincoln,34.99192,-86.834221,13
TN,Loudon,35.86773,-84.2557,152
TN,Macon,36.5314,-86.007807,8
TN,Madison,35.657276,-88.873024,97
TN,Marion,35.024508000000004,-85.556077,269
TN,Marshall,35.448837,-86.883659,36
TN,Maury,35.73598,-86.88671,70
TN,McMinn,35.472904,-84.642122,118
TN,Mcminn,35.391454,-84.718536,1
TN,Meigs,35.387229999999995,-84.903954,11
TN,Monroe,35.626081,-84.27363100000001,29
TN,Montgomery,36.528779,-87.225297,163
TN,Moore,35.339379,-86.372958,1
TN,Morgan,36.042633,-84.434139,4
TN,Obion,36.205709000000006,-89.21015,11
TN,Overton,36.439648,-85.265316,6
TN,Perry,35.764574,-87.784667,5
TN,Pickett,36.578373,-85.136748,3
TN,Polk,35.095098,-84.728186,11
TN,Putnam,36.13887,-85.789001,194
TN,Rhea,35.500519,-85.012589,19
TN,Roane,35.899107,-84.55251,176
TN,Robertson,36.499809,-86.666641,273
TN,Rutherford,35.830463,-86.416885,644
TN,Scott,36.578381,-84.440687,11
TN,Sequatchie,35.491440000000004,-85.47119,20
TN,Sevier,35.985964,-83.64858199999999,125
TN,Shelby,35.07973,-90.06555,6779
TN,Smith,36.175671,-86.01660799999999,50
TN,Stewart,36.477556,-87.906111,1
TN,Sullivan,36.5655,-82.45368,138
TN,Sumner,36.397691,-86.333445,208
TN,Tipton,35.56322,-89.49746999999999,11
TN,Trousdale,36.333591,-86.171494,5
TN,Unicoi,36.00873,-82.54441,32
TN,Union,36.2046,-83.87595999999999,19
TN,Van Buren,35.550005,-85.470073,1
TN,Warren,35.738409000000004,-85.785321,9
TN,Washington,36.357998,-82.38404799999999,1521
TN,Wayne,35.08137,-87.71645,5
TN,Weakley,36.34837,-88.874573,10
TN,White,35.941429,-85.361577,10
TN,Williamson,35.863490000000006,-86.83168,741
TN,Wilson,36.1825,-86.29599,263
TX,Anderson,31.869899,-95.478472,7
TX,Andrews,32.406619,-102.574939,3
TX,Angelina,31.27811,-94.577778,54
TX,Archer,33.781987,-98.794981,5
TX,Armstrong,35.115089000000005,-101.370071,5
TX,Atascosa,28.72723,-98.28685,24
TX,Austin,29.775686,-96.11747,26
TX,Bailey,34.255755,-102.772825,2
TX,Bandera,29.72014,-98.913513,1
TX,Bastrop,30.100497,-97.277292,83
TX,Baylor,33.528017,-99.374867,3
TX,Bee,28.401155,-97.750092,2
TX,Bell,31.22715,-97.292084,185
TX,Bexar,29.378901000000003,-98.403954,15991
TX,Blanco,30.197175,-98.338327,16
TX,Bosque,31.902212,-97.689384,1
TX,Bowie,33.415756,-94.55761,26
TX,Brazoria,29.482504,-95.401306,547
TX,Brazos,30.673273,-96.365814,24
TX,Brooks,26.890118,-98.136299,1
TX,Burleson,30.432329,-96.753548,3
TX,Burnet,30.753153,-98.224159,37
TX,Caldwell,30.004301,-97.686211,75
TX,Calhoun,28.64277,-96.458222,3
TX,Callahan,32.376335,-99.169998,12
TX,Cameron,26.165262,-97.689484,35
TX,Carson,35.449695,-101.143029,3
TX,Cass,33.00567,-94.35879,5
TX,Chambers,29.82721,-94.39557,40
TX,Cherokee,31.863485,-95.201736,6
TX,Childress,34.509922,-100.389801,1
TX,Clay,33.796638,-98.187531,10
TX,Coleman,31.82197,-99.42189,3
TX,Collin,33.0037,-96.697949,2257
TX,Colorado,29.692896,-96.553352,25
TX,Comal,29.674261,-98.154816,258
TX,Comanche,32.110221,-98.533992,9
TX,Concho,31.21633,-99.84566,4
TX,Cooke,33.64191,-97.15566,10
TX,Coryell,31.141617,-97.895226,2
TX,Crane,31.278086,-102.343285,3
TX,Crockett,30.715412,-101.800751,3
TX,Crosby,33.6744,-101.400318,2
TX,Culberson,31.03715,-104.86737,15
TX,Dallam,36.196941,-102.301628,4
TX,Dallas,32.86693,-96.66617,57241
TX,Dawson,32.807148,-101.917328,2
TX,DeWitt,29.098217,-97.289536,3
TX,Deaf Smith,35.181629,-103.034248,1
TX,Delta,33.375957,-95.685341,1
TX,Denton,33.18652,-97.108223,2033
TX,Dickens,33.649159999999995,-100.84146,1
TX,Dimmit,28.44234,-99.760638,3
TX,Donley,34.833574,-100.62105,4
TX,Eastland,32.401070000000004,-98.790154,10
TX,Ector,31.805602,-102.442574,26
TX,Edwards,29.842901,-100.112318,2
TX,El Paso,31.759741,-106.484001,7809
TX,Ellis,32.497440000000005,-96.823044,407
TX,Erath,32.090868,-98.335136,8
TX,Falls,31.279652,-97.259666,6
TX,Fannin,33.605213,-96.256996,2
TX,Fayette,30.065913,-96.695561,17
TX,Fisher,32.755852000000004,-100.221306,1
TX,Fort Bend,29.625639000000003,-95.605909,997
TX,Franklin,33.16168,-95.18047,2
TX,Freestone,31.59757,-96.154312,24
TX,Frio,28.694071,-99.168091,5
TX,Gaines,32.570786,-102.538757,1
TX,Galveston,29.36775,-94.7595,519
TX,Garza,33.249086,-101.4637,4
TX,Gillespie,30.239738,-98.840096,7
TX,Glasscock,31.888968,-101.709846,3
TX,Goliad,28.815075,-97.406273,8
TX,Gonzales,29.670065,-97.294838,23
TX,Gray,35.233711,-100.609512,1
TX,Grayson,33.529022,-96.611992,47
TX,Gregg,32.546822,-94.72744,84
TX,Grimes,30.388399,-96.068253,11
TX,Guadalupe,29.61058,-98.26533,173
TX,Hale,34.244686,-101.70887,9
TX,Hamilton,31.703518,-98.116076,1
TX,Hardeman,34.316928999999995,-99.825211,1
TX,Hardin,30.182240000000004,-94.18663,4
TX,Harris,29.723339000000003,-95.497337,73032
TX,Harrison,32.465424,-94.051857,29
TX,Hartley,35.68375,-102.32964,3
TX,Haskell,33.347813,-99.665802,1
TX,Hays,29.97614,-97.87431,506
TX,Henderson,32.316601,-96.112221,2
TX,Hidalgo,26.362885,-98.332703,141
TX,Hill,32.169746,-97.131859,45
TX,Hockley,33.594028,-102.367538,2
TX,Hood,32.32124,-97.87022,7
TX,Hopkins,33.155102,-95.426239,4
TX,Houston,31.368602000000003,-95.383363,17
TX,Howard,32.265159999999995,-101.42926,25
TX,Hudspeth,31.05407,-104.948761,15
TX,Hunt,33.133236,-96.056145,43
TX,Hutchinson,35.659296000000005,-101.408947,5
TX,Jack,33.264221,-98.384972,1
TX,Jackson,28.985,-96.65459,2
TX,Jasper,30.356369,-94.080209,3
TX,Jeff Davis,31.06282,-104.18008,1
TX,Jefferson,30.080162,-94.404541,69
TX,Jim Hogg,27.298309000000003,-98.663071,1
TX,Jim Wells,27.814513,-98.083504,6
TX,Johnson,32.578182,-97.312447,130
TX,Kaufman,32.76764,-96.48652,268
TX,Kendall,29.754204,-98.704758,21
TX,Kent,33.203324,-100.746089,2
TX,Kerr,29.98715,-98.92078,12
TX,Kimble,30.647671000000003,-99.784332,23
TX,Kinney,29.084387,-100.643059,2
TX,Kleberg,27.49752,-97.851021,1
TX,Knox,33.420139,-99.819132,2
TX,La Salle,28.422041,-99.250778,31
TX,Lamar,33.777604,-95.535351,3
TX,Lamb,33.827569,-102.194129,7
TX,Lee,30.184307,-96.945526,8
TX,Leon,31.258184000000004,-95.988136,18
TX,Liberty,30.058687,-94.800797,13
TX,Limestone,31.409826,-96.570648,2
TX,Live Oak,28.517839,-98.18544,2
TX,Llano,30.860735,-98.83075,4
TX,Lubbock,33.52737,-101.84424,22
TX,Lynn,33.092731,-101.806641,1
TX,Madison,31.092415000000003,-95.960892,7
TX,Marion,32.732151,-94.352144,6
TX,Martin,32.116314,-101.829178,15
TX,Mason,30.761536,-99.34837,2
TX,Maverick,28.969681,-100.630607,6
TX,McLennan,31.640079,-97.096222,186
TX,McMullen,28.496742,-98.801025,1
TX,Mclennan,31.558086,-97.109024,13
TX,Medina,29.363335,-98.812978,9
TX,Menard,30.93967,-99.7825,1
TX,Midland,31.976128000000003,-102.05748,30
TX,Milam,30.663392,-96.981776,8
TX,Mills,31.33526,-98.496473,5
TX,Mitchell,32.411812,-100.859169,13
TX,Montague,33.699272,-97.527802,13
TX,Montgomery,30.069942,-95.24704,1095
TX,Morris,33.210812,-94.672234,15
TX,Nacogdoches,31.556664,-94.469067,12
TX,Navarro,32.013332,-96.435916,36
TX,Nolan,32.440418,-100.51281,34
TX,Nueces,27.712290000000003,-97.404465,33
TX,Oldham,35.22627,-102.33243,2
TX,Orange,30.129656,-93.958389,28
TX,Palo Pinto,32.91958,-98.32065,12
TX,Panola,32.265888000000004,-94.350502,4
TX,Parker,32.72786,-97.59022,168
TX,Parmer,34.395729,-103.034393,1
TX,Pecos,30.89535,-102.366531,33
TX,Polk,30.628953000000003,-94.947075,13
TX,Potter,35.24258,-101.935736,30
TX,Rains,32.884239,-95.777527,1
TX,Randall,35.169243,-101.865517,9
TX,Real,29.674231,-100.009911,1
TX,Red River,33.614597,-95.049629,2
TX,Reeves,31.822613,-104.008705,33
TX,Robertson,30.76932,-96.486023,10
TX,Rockwall,32.897427,-96.468903,517
TX,Rusk,32.01627,-94.619377,1
TX,Sabine,31.340102,-93.862373,2
TX,San Augustine,31.520769,-94.216248,1
TX,San Jacinto,30.506955,-94.988111,11
TX,San Patricio,27.989348,-97.54831,10
TX,Scurry,32.704189,-100.848267,2
TX,Shelby,31.948847,-94.243828,3
TX,Sherman,36.320554,-102.092663,2
TX,Smith,32.333114,-95.321859,947
TX,Somervell,32.227715,-97.749168,2
TX,Starr,26.7155,-98.525932,7
TX,Stephens,32.721237,-98.685097,1
TX,Sutton,30.631737,-100.865005,3
TX,Tarrant,32.7584,-97.25763,13334
TX,Taylor,32.475029,-99.998459,33
TX,Terrell,30.07435,-102.34476,7
TX,Titus,33.16811,-95.004883,20
TX,Tom Green,31.465,-100.471748,8
TX,Travis,30.426109000000004,-97.753906,42316
TX,Trinity,31.05319,-95.122194,10
TX,Tyler,30.661108,-94.389482,6
TX,Upshur,32.809139,-94.952797,4
TX,Upton,31.130228,-102.230476,1
TX,Uvalde,29.40596,-100.00455,8
TX,Val Verde,29.36965,-100.856003,2
TX,Van Zandt,32.650723,-96.075821,15
TX,Victoria,28.873590000000004,-96.849122,19
TX,Walker,30.525270000000003,-95.32929,35
TX,Waller,29.7823,-95.98755,165
TX,Ward,31.590969,-102.862373,11
TX,Washington,30.16712,-96.396141,1
TX,Webb,27.500139,-99.470108,26
TX,Wharton,29.265148,-96.157514,16
TX,Wheeler,35.226620000000004,-100.13735,4
TX,Wichita,33.923618,-98.503296,914
TX,Wilbarger,34.081902,-99.034874,6
TX,Willacy,26.456236,-97.953918,3
TX,Williamson,30.48082,-97.673523,2390
TX,Wilson,29.37441,-97.95653,1
TX,Winkler,31.872225,-102.979469,4
TX,Wise,33.194584000000006,-97.548991,8
TX,Wood,32.956692,-95.281326,3
TX,Yoakum,33.138755,-102.818728,7
TX,Young,33.195040000000006,-98.739832,3
UT,Beaver,38.4973,-113.48944,268
UT,Box Elder,41.882321000000005,-112.481903,1315
UT,Cache,41.881964,-111.820323,85
UT,Carbon,39.586881,-110.812599,363
UT,Daggett,40.994214,-109.433833,57
UT,Davis,40.831848,-111.916862,4217
UT,Duchesne,40.180002,-110.610196,264
UT,Emery,39.229031,-111.019897,353
UT,Garfield,38.12894,-112.32178,255
UT,Grand,39.07415,-109.23539,323
UT,Iron,37.966640000000005,-112.47227,952
UT,Juab,39.66687,-112.054604,523
UT,Kane,37.23915,-112.83237,152
UT,Millard,38.616364,-112.609573,529
UT,Morgan,41.055333000000005,-111.692875,484
UT,Piute,38.229443,-111.995949,39
UT,Rich,41.482221,-111.376756,9
UT,Salt Lake,40.69675,-111.94854,20709
UT,San Juan,38.398527,-109.449418,388
UT,Sanpete,39.774311,-111.489059,305
UT,Sevier,38.655102,-111.832084,604
UT,Summit,40.9859,-111.41133899999998,1494
UT,Tooele,40.685612,-112.270645,1401
UT,Uintah,40.12812,-109.663773,250
UT,Utah,40.37692,-111.823003,5288
UT,Wasatch,40.399971,-111.536049,1215
UT,Washington,37.09779,-113.12448,1119
UT,Wayne,38.286405,-111.395519,91
UT,Weber,41.144985,-111.919128,3845
VA,Accomack,37.94603,-75.54032099999999,96
VA,Albemarle,38.029961,-78.593727,1199
VA,Alexandria,38.794235,-77.054161,1419
VA,Alexandria City,38.813026,-77.139725,22
VA,Alleghany,37.800026,-79.73304499999999,157
VA,Amelia,37.339581,-77.995071,133
VA,Amherst,37.441608,-79.119926,112
VA,Appomattox,37.321201,-78.714348,59
VA,Arlington,38.85122,-77.07574,2354
VA,Augusta,38.105228,-79.05986800000001,1288
VA,Bath,37.99434,-79.61773000000001,18
VA,Bedford,37.261709,-79.550939,31
VA,Bedford County,37.37048,-79.30235,221
VA,Bland,37.118623,-81.122509,155
VA,Botetourt,37.40691,-79.913933,750
VA,Bristol,36.60297,-82.231041,101
VA,Brunswick,36.902463,-77.791439,307
VA,Buchanan,37.099758,-82.136078,39
VA,Buckingham,37.556197,-78.584913,60
VA,Buena Vista,37.743908000000005,-79.338356,4
VA,Buena Vista City,37.743925,-79.338548,1
VA,Campbell,37.34211,-79.235945,236
VA,Caroline,38.06966,-77.35716,599
VA,Carroll,36.66982,-80.708903,402
VA,Charles City,37.369431,-76.98954,55
VA,Charlotte,37.060863,-78.602711,63
VA,Charlottesville,38.036716,-78.503311,55
VA,Charlottesville City,37.976013,-78.51195899999999,8
VA,Chesapeake,36.758495,-76.30364399999999,1952
