State,County,Start_Lat,Start_Lng,count,State_Name
LA,Pointe Coupee,30.553794,-91.699166,13,Louisiana
LA,Rapides,31.01238,-92.37085,77,Louisiana
LA,Red River,32.110345,-93.478859,1,Louisiana
LA,Richland,32.443092,-91.493729,6,Louisiana
LA,Sabine,31.42625,-93.451134,2,Louisiana
LA,Saint Bernard,29.915090000000003,-89.91115,3,Louisiana
LA,Saint Charles,29.84028,-90.45497,9,Louisiana
LA,Saint James,30.097037,-90.917225,1,Louisiana
LA,Saint Landry,30.54887,-92.081596,4,Louisiana
LA,Saint Martin,30.292776,-91.952339,1,Louisiana
LA,Saint Tammany,30.36607,-90.09373,18,Louisiana
LA,St John The Baptist,30.040839,-90.625319,1,Louisiana
LA,St. Bernard,29.95888,-89.99243,8,Louisiana
LA,St. Charles,30.005848,-90.292152,238,Louisiana
LA,St. Helena,30.92187,-90.8037,3,Louisiana
LA,St. James,30.095097,-90.928224,49,Louisiana
LA,St. John the Baptist,30.10694,-90.50363,222,Louisiana
LA,St. Landry,30.612896000000003,-92.046432,30,Louisiana
LA,St. Martin,30.343000000000004,-91.720505,259,Louisiana
LA,St. Mary,29.77911,-91.494926,9,Louisiana
LA,St. Tammany,30.431337,-90.086517,349,Louisiana
LA,Tangipahoa,30.63799,-90.5242,254,Louisiana
LA,Terrebonne,29.516149,-90.592066,227,Louisiana
LA,Union,32.986622,-92.698952,2,Louisiana
LA,Vermilion,30.100915000000004,-92.124572,4,Louisiana
LA,Vernon,31.060297,-93.205704,1,Louisiana
LA,Webster,32.590454,-93.336983,28,Louisiana
LA,West Baton Rouge,30.44848,-91.24951,577,Louisiana
LA,West Feliciana,30.76244,-91.30779,4,Louisiana
MA,Barnstable,41.653938,-70.306648,512,Massachusetts
MA,Berkshire,42.244968,-73.083611,93,Massachusetts
MA,Bristol,41.9589,-71.06367,1202,Massachusetts
MA,Dukes,41.437302,-70.608063,2,Massachusetts
MA,Essex,42.75262,-70.94408,3083,Massachusetts
MA,Franklin,42.518108000000005,-72.52810699999999,100,Massachusetts
MA,Hampden,42.10289,-72.31869499999999,489,Massachusetts
MA,Hampshire,42.306377000000005,-72.624001,147,Massachusetts
MA,Middlesex,42.430195,-71.10301199999999,8039,Massachusetts
MA,Norfolk,42.24531,-71.199,3197,Massachusetts
MA,Plymouth,42.055099,-70.725334,1331,Massachusetts
MA,Suffolk,42.334366,-71.095314,4946,Massachusetts
MA,Worcester,42.167667,-71.937218,1980,Massachusetts
MD,Allegany,39.47967,-79.06484,240,Maryland
MD,Anne Arundel,38.989737,-76.626846,4901,Maryland
MD,Baltimore,39.397297,-76.563316,348,Maryland
MD,Baltimore City,39.26285,-76.56695,4697,Maryland
MD,Baltimore County,39.250969,-76.681099,8431,Maryland
MD,Calvert,38.32902,-76.46821,96,Maryland
MD,Caroline,38.63222,-75.7711,235,Maryland
MD,Carroll,39.29576,-76.90158000000001,639,Maryland
MD,Cecil,39.641849,-75.80825,852,Maryland
MD,Charles,38.53246,-76.78378000000001,468,Maryland
MD,District Of Columbia,38.90399,-76.92359,4,Maryland
MD,Dorchester,38.63155,-75.745598,173,Maryland
MD,Frederick,39.327599,-77.582863,4667,Maryland
MD,Garrett,39.653531,-79.440076,153,Maryland
MD,Harford,39.44202,-76.349358,2727,Maryland
MD,Howard,39.157853,-76.831834,2398,Maryland
MD,Kent,39.224304,-76.064314,68,Maryland
MD,Montgomery,39.187038,-77.169777,8874,Maryland
MD,Prince George's,38.864871,-76.846793,9236,Maryland
MD,Prince Georges,38.89991,-76.79410899999999,279,Maryland
MD,Queen Anne's,39.027501,-76.026259,774,Maryland
MD,Queen Annes,39.1408,-75.92564,30,Maryland
MD,Saint Marys,38.248678000000005,-76.426049,4,Maryland
MD,Somerset,38.039501,-75.77046999999999,68,Maryland
MD,St. Mary's,38.222357,-76.44828100000001,143,Maryland
MD,Talbot,38.812711,-76.060136,281,Maryland
MD,Washington,39.651531,-77.800186,1562,Maryland
MD,Wicomico,38.384973,-75.422516,197,Maryland
MD,Worcester,38.409168,-75.058708,210,Maryland
ME,Androscoggin,44.03582,-70.27398000000001,95,Maine
ME,Aroostook,46.06084,-67.84987,39,Maine
ME,Cumberland,43.634219,-70.303843,872,Maine
ME,Franklin,45.378261,-70.758138,24,Maine
ME,Hancock,44.473783000000005,-68.365955,50,Maine
ME,Kennebec,44.144381,-69.925377,222,Maine
ME,Knox,44.091992,-69.237237,16,Maine
ME,Lincoln,44.000776,-69.67788,31,Maine
ME,Oxford,44.398805,-70.68395600000001,35,Maine
ME,Penobscot,44.787040000000005,-68.80843,237,Maine
ME,Piscataquis,45.33334,-69.54486,2,Maine
ME,Sagadahoc,44.02306,-69.91744,69,Maine
ME,Somerset,44.80473,-69.37521,50,Maine
ME,Waldo,44.41073,-69.075818,21,Maine
ME,Washington,45.437982,-67.70336999999999,11,Maine
ME,York,43.53393,-70.44601,492,Maine
MI,Alcona,44.654,-83.62536,5,Michigan
MI,Alger,46.242509000000005,-87.077725,1,Michigan
MI,Allegan,42.68627,-86.01486,398,Michigan
MI,Alpena,45.05348,-83.4408,18,Michigan
MI,Antrim,44.991928,-85.35304000000001,17,Michigan
MI,Arenac,44.100887,-83.574173,32,Michigan
MI,Baraga,46.606718,-88.474305,7,Michigan
MI,Barry,42.58069,-85.35675,83,Michigan
MI,Bay,43.84918,-84.02081,302,Michigan
MI,Benzie,44.659579,-85.882695,27,Michigan
MI,Berrien,42.08724,-86.41117,512,Michigan
MI,Branch,41.9912,-84.9723,17,Michigan
MI,Calhoun,42.264144,-85.179975,343,Michigan
MI,Cass,41.98383,-86.134617,112,Michigan
MI,Charlevoix,45.219682,-85.173572,23,Michigan
MI,Cheboygan,45.37412,-84.49673,16,Michigan
MI,Chippewa,46.37561,-84.35394000000001,11,Michigan
MI,Clare,43.868409,-84.916829,24,Michigan
MI,Clinton,42.775525,-84.621337,149,Michigan
MI,Crawford,44.67477,-84.69593,16,Michigan
MI,Delta,45.890179,-86.53750600000001,8,Michigan
MI,Dickinson,46.08729,-88.07576,5,Michigan
MI,Eaton,42.74105,-84.6041,537,Michigan
MI,Emmet,45.40119,-84.88051,27,Michigan
MI,Genesee,43.005009,-83.684975,17479,Michigan
MI,Gladwin,43.98044,-84.36632,4,Michigan
MI,Gogebic,46.476690000000005,-89.94108,2,Michigan
MI,Grand Traverse,44.76157,-85.51191,27,Michigan
MI,Gratiot,43.24896,-84.56336,32,Michigan
MI,Hillsdale,42.05143,-84.41787,9,Michigan
MI,Houghton,47.01825,-88.514297,6,Michigan
MI,Huron,43.740601,-83.442093,1,Michigan
MI,Ingham,42.670286,-84.490088,1033,Michigan
MI,Ionia,43.1048,-85.07512,102,Michigan
MI,Iosco,44.206767,-83.55873299999999,11,Michigan
MI,Iron,46.103157,-88.68956800000001,5,Michigan
MI,Isabella,43.59683,-84.833837,38,Michigan
MI,Jackson,42.17422,-84.658953,673,Michigan
MI,Kalamazoo,42.24454,-85.64038000000001,598,Michigan
MI,Kalkaska,44.71382,-85.11392099999999,19,Michigan
MI,Kent,43.22039,-85.500961,10120,Michigan
MI,Lake,43.901244,-85.70258100000001,13,Michigan
MI,Lapeer,43.014748,-83.441124,78,Michigan
MI,Leelanau,44.950199,-85.800028,19,Michigan
MI,Lenawee,42.0604,-84.1998,63,Michigan
MI,Livingston,42.521484,-83.68915600000001,653,Michigan
MI,Luce,46.28883,-85.57004,3,Michigan
MI,Mackinac,46.10094,-85.57218,13,Michigan
MI,Macomb,42.501929,-82.918056,3445,Michigan
MI,Manistee,44.242161,-86.318962,13,Michigan
MI,Marquette,46.48565,-87.74877,11,Michigan
MI,Mason,43.956085,-86.278091,30,Michigan
MI,Mecosta,43.49663,-85.48574,28,Michigan
MI,Menominee,45.692084,-87.52062099999999,8,Michigan
MI,Midland,43.61502,-84.24803,158,Michigan
MI,Monroe,42.00367,-83.315872,585,Michigan
MI,Montcalm,43.17731,-85.272468,27,Michigan
MI,Montmorency,44.898294,-84.03124,2,Michigan
MI,Muskegon,43.2887,-86.20605,174,Michigan
MI,Newaygo,43.405615,-85.747209,28,Michigan
MI,Oakland,42.485462,-83.266136,7522,Michigan
MI,Oceana,43.530769,-86.467606,17,Michigan
MI,Ogemaw,44.2411,-84.21986,16,Michigan
MI,Ontonagon,46.56775,-89.65208,1,Michigan
MI,Osceola,44.01969,-85.49874,35,Michigan
MI,Oscoda,44.72505,-84.05059,3,Michigan
MI,Otsego,45.113472,-84.682434,26,Michigan
MI,Ottawa,42.783209,-86.07985,937,Michigan
MI,Presque Isle,45.491089,-84.03220400000001,5,Michigan
MI,Roscommon,44.321933,-84.773441,24,Michigan
MI,Saginaw,43.432308,-83.89222,470,Michigan
MI,Saint Clair,42.907307,-82.505478,17,Michigan
MI,Saint Joseph,41.963215000000005,-85.574612,55,Michigan
MI,Sanilac,43.19619,-83.07683,2,Michigan
MI,Schoolcraft,45.992368,-86.015443,12,Michigan
MI,Shiawassee,42.89623,-84.08910999999999,153,Michigan
MI,St. Clair,42.943207,-82.507463,316,Michigan
MI,St. Joseph,41.93976,-85.65168,133,Michigan
MI,Tuscola,43.344196,-83.432182,15,Michigan
MI,Van Buren,42.20042,-85.96614,242,Michigan
MI,Washtenaw,42.298378,-83.878075,1486,Michigan
MI,Wayne,42.26919,-83.2251,17373,Michigan
MI,Wexford,44.466865000000006,-85.39895899999999,13,Michigan
MN,Aitkin,46.608990000000006,-93.49669,237,Minnesota
MN,Anoka,45.222591,-93.029099,3226,Minnesota
MN,Becker,46.854040000000005,-95.9605,234,Minnesota
MN,Beltrami,47.43037,-94.85405,242,Minnesota
MN,Benton,45.575668,-94.124184,454,Minnesota
MN,Big Stone,45.242119,-96.22081,1,Minnesota
MN,Blue Earth,44.171287,-93.905888,899,Minnesota
MN,Brown,44.32616,-94.53923,157,Minnesota
MN,Carlton,46.57378,-92.58562,490,Minnesota
MN,Carver,44.76519,-93.78126,748,Minnesota
MN,Cass,47.126540000000006,-93.81219,385,Minnesota
MN,Chippewa,44.97925,-95.7163,148,Minnesota
MN,Chisago,45.35651,-92.90996,1376,Minnesota
MN,Clay,46.84692,-96.77379,47,Minnesota
MN,Clearwater,47.528999,-95.534119,23,Minnesota
MN,Cook,47.750653,-90.334457,4,Minnesota
MN,Cottonwood,43.875922,-95.113021,177,Minnesota
MN,Crow Wing,46.301641,-94.267719,455,Minnesota
MN,Dakota,44.88001,-93.14115,6106,Minnesota
MN,Dodge,44.023214,-92.75936,177,Minnesota
MN,Douglas,45.97217,-95.65521,524,Minnesota
MN,Faribault,43.846001,-93.832764,245,Minnesota
MN,Fillmore,43.82507,-91.87537,185,Minnesota
MN,Freeborn,43.67798,-93.48545,767,Minnesota
MN,Goodhue,44.570877,-92.645325,791,Minnesota
MN,Grant,46.034184,-95.828686,127,Minnesota
MN,Hennepin,44.852409,-93.247139,25816,Minnesota
MN,Houston,43.68122,-91.27784,122,Minnesota
MN,Hubbard,46.84793,-94.99619,186,Minnesota
MN,Isanti,45.63005,-93.3889,232,Minnesota
MN,Itasca,47.31646,-93.56506,346,Minnesota
MN,Jackson,43.83709,-95.15798,373,Minnesota
MN,Kanabec,45.784796,-93.15007,108,Minnesota
MN,Kandiyohi,45.329321,-95.029753,390,Minnesota
MN,Koochiching,48.07788,-93.96274,72,Minnesota
MN,Lac qui Parle,44.92199,-95.79862,27,Minnesota
MN,Lake,47.799361,-91.718169,24,Minnesota
MN,Lake of the Woods,48.69187,-94.45998,10,Minnesota
MN,Le Sueur,44.48616,-93.585403,292,Minnesota
MN,Lincoln,44.415492,-96.28204,8,Minnesota
MN,Lyon,44.27384,-95.75533,314,Minnesota
MN,Mahnomen,47.172561,-95.686576,43,Minnesota
MN,Marshall,48.179608,-95.809203,7,Minnesota
MN,Martin,43.65974,-94.75801,251,Minnesota
MN,McLeod,44.848625,-94.315589,375,Minnesota
MN,Mcleod,44.83411,-94.284325,6,Minnesota
MN,Meeker,45.08193,-94.281667,268,Minnesota
MN,Mille Lacs,45.765440000000005,-93.64224,355,Minnesota
MN,Morrison,45.97697,-94.429842,353,Minnesota
MN,Mower,43.675819,-92.749786,282,Minnesota
MN,Murray,43.99324,-95.83792,118,Minnesota
MN,Nicollet,44.31172,-93.99379,605,Minnesota
MN,Nobles,43.637865000000005,-95.69369,390,Minnesota
MN,Olmsted,44.030651,-92.488159,1010,Minnesota
MN,Otter Tail,46.325858,-95.248664,363,Minnesota
MN,Pennington,48.12101,-95.9391,5,Minnesota
MN,Pine,45.77352,-92.8301,787,Minnesota
MN,Pipestone,44.088853,-96.184562,6,Minnesota
MN,Polk,47.528938,-95.569678,37,Minnesota
MN,Pope,45.44119,-95.56198,80,Minnesota
MN,Ramsey,44.95075,-93.09934,12355,Minnesota
MN,Red Lake,47.813541,-95.998337,2,Minnesota
MN,Redwood,44.541453,-95.168833,141,Minnesota
MN,Renville,44.598290000000006,-94.99439,206,Minnesota
MN,Rice,44.47895,-93.35437,1064,Minnesota
MN,Rock,43.63922,-96.20788,21,Minnesota
MN,Roseau,48.85248,-95.22087,53,Minnesota
MN,Saint Louis,47.210617,-92.488,16,Minnesota
MN,Scott,44.778679,-93.500685,1494,Minnesota
MN,Sherburne,45.29932,-93.51108,1017,Minnesota
MN,Sibley,44.57731,-94.14055,231,Minnesota
MN,St. Louis,47.478865,-92.871927,1395,Minnesota
MN,Stearns,45.491985,-94.151657,1363,Minnesota
MN,Steele,44.138897,-93.249832,778,Minnesota
MN,Stevens,45.607256,-95.872041,39,Minnesota
MN,Swift,45.270034,-95.490707,68,Minnesota
MN,Todd,46.325429,-94.962033,291,Minnesota
MN,Traverse,45.59821,-96.84455,1,Minnesota
MN,Wabasha,44.419716,-92.303482,151,Minnesota
MN,Wadena,46.39527,-95.00604,106,Minnesota
MN,Waseca,44.058319,-93.488835,132,Minnesota
MN,Washington,44.879065,-93.002742,4080,Minnesota
MN,Watonwan,43.97385,-94.6011,136,Minnesota
MN,Wilkin,46.554812,-96.313351,9,Minnesota
MN,Winona,43.91299,-91.57072,620,Minnesota
MN,Wright,45.241074,-93.6632,1948,Minnesota
MN,Yellow Medicine,44.689046000000005,-95.808452,109,Minnesota
MO,Adair,40.143151,-92.569229,6,Missouri
MO,Andrew,40.12601,-94.87019,8,Missouri
MO,Atchison,40.584389,-95.652489,4,Missouri
MO,Barry,36.545185,-93.754514,4,Missouri
MO,Barton,37.584949,-94.293621,3,Missouri
MO,Bates,38.061328,-94.35302,4,Missouri
MO,Benton,38.242729,-93.38279,1,Missouri
MO,Boone,38.97174,-92.43467,168,Missouri
MO,Buchanan,39.815084000000006,-94.803551,51,Missouri
MO,Callaway,38.944258000000005,-91.928795,53,Missouri
MO,Camden,38.029189,-92.716086,6,Missouri
MO,Cape Girardeau,37.349403,-89.60186800000001,15,Missouri
MO,Carroll,39.299447,-93.669052,2,Missouri
MO,Carter,36.926233,-90.766383,1,Missouri
MO,Cass,38.814281,-94.505577,209,Missouri
MO,Chariton,39.429393,-92.9247,2,Missouri
MO,Christian,37.00536,-93.229942,27,Missouri
MO,Clark,40.388942,-91.92674,3,Missouri
MO,Clay,39.154588,-94.587209,1912,Missouri
MO,Clinton,39.460121,-94.320747,26,Missouri
MO,Cole,38.584389,-92.202583,21,Missouri
MO,Cooper,38.93507,-92.85024,64,Missouri
MO,Crawford,38.0954,-91.36532,24,Missouri
MO,Dallas,37.4165,-93.145209,2,Missouri
MO,Daviess,39.938811,-94.123574,18,Missouri
MO,DeKalb,39.753391,-94.219589,9,Missouri
MO,Franklin,38.499191,-90.90081,217,Missouri
MO,Gasconade,38.702042,-91.443069,6,Missouri
MO,Gentry,40.339157,-94.562228,4,Missouri
MO,Greene,37.203671,-93.261925,1938,Missouri
MO,Harrison,40.220271,-94.01323,14,Missouri
MO,Holt,40.193863,-95.360451,14,Missouri
MO,Howard,39.06388,-92.746026,2,Missouri
MO,Iron,37.648949,-90.660927,1,Missouri
MO,Jackson,38.938068,-94.398103,8453,Missouri
MO,Jasper,37.083591,-94.440994,68,Missouri
MO,Jefferson,38.346082,-90.396459,803,Missouri
MO,Johnson,38.851307,-94.009251,3,Missouri
MO,Laclede,37.669781,-92.649956,72,Missouri
MO,Lafayette,38.99159,-93.56324,155,Missouri
MO,Lawrence,37.08614,-93.84335,62,Missouri
MO,Lewis,40.088867,-91.534943,1,Missouri
MO,Lincoln,39.010755,-90.978272,19,Missouri
MO,Linn,39.77721,-93.348355,1,Missouri
MO,Livingston,39.7934,-93.553658,3,Missouri
MO,Macon,39.747601,-92.500387,3,Missouri
MO,Madison,37.486511,-90.306503,3,Missouri
MO,Maries,38.264419,-91.934228,1,Missouri
MO,Marion,39.714345,-91.418967,11,Missouri
MO,Mercer,40.410493,-93.52347,3,Missouri
MO,Miller,38.3286,-92.388154,6,Missouri
MO,Mississippi,37.02265,-89.21206,3,Missouri
MO,Moniteau,38.610538,-92.526072,9,Missouri
MO,Monroe,39.515747,-91.939935,1,Missouri
MO,Montgomery,38.90057,-91.46031,47,Missouri
MO,Morgan,38.448555,-92.758141,1,Missouri
MO,New Madrid,36.60379,-89.56166999999999,17,Missouri
MO,Newton,37.010113,-94.548073,24,Missouri
MO,Nodaway,40.481535,-95.03087,7,Missouri
MO,Osage,38.342327,-91.913096,2,Missouri
MO,Ozark,36.588186,-92.36203,4,Missouri
MO,Pemiscot,36.05604,-89.8369,17,Missouri
MO,Perry,37.78106,-89.93664,8,Missouri
MO,Pettis,38.76669,-93.50084,4,Missouri
MO,Phelps,37.979198,-91.720772,68,Missouri
MO,Pike,39.261909,-90.827942,3,Missouri
MO,Platte,39.20768,-94.63629,701,Missouri
MO,Polk,37.616213,-93.409783,5,Missouri
MO,Pulaski,37.83691,-92.0967,43,Missouri
MO,Ralls,39.642052,-91.419418,6,Missouri
MO,Randolph,39.343248,-92.414304,2,Missouri
MO,Saint Charles,38.78717,-90.662239,19,Missouri
MO,Saint Louis,38.59059,-90.59539,109,Missouri
MO,Saint Louis City,38.620751,-90.191532,23,Missouri
MO,Saline,38.959869,-93.190766,73,Missouri
MO,Scotland,40.452378,-92.236748,5,Missouri
MO,Scott,37.213779,-89.54370899999999,20,Missouri
MO,Shannon,36.974068,-91.251786,1,Missouri
MO,Shelby,39.674415,-91.949939,5,Missouri
MO,St. Charles,38.714552000000005,-90.703539,1822,Missouri
MO,St. Clair,37.948727000000005,-93.638412,3,Missouri
MO,St. Francois,37.95546,-90.551704,10,Missouri
MO,St. Louis City,38.61909,-90.28509,2558,Missouri
MO,St. Louis County,38.743896,-90.412605,8421,Missouri
MO,Ste Genevieve,37.93626,-90.122498,17,Missouri
MO,Stone,36.749698,-93.378384,1,Missouri
MO,Taney,36.586506,-93.233154,3,Missouri
MO,Texas,37.402328,-91.878258,2,Missouri
MO,Vernon,37.762627,-94.312904,2,Missouri
MO,Warren,38.82148,-91.138428,49,Missouri
MO,Washington,38.021965,-90.755901,10,Missouri
MO,Webster,37.302582,-93.000801,38,Missouri
MO,Wright,37.115574,-92.415727,5,Missouri
MS,Adams,31.57677,-91.31124,23,Mississippi
MS,Alcorn,34.931259000000004,-88.624657,5,Mississippi
MS,Amite,31.109909,-90.923508,7,Mississippi
MS,Attala,33.0784,-89.59354,2,Mississippi
MS,Benton,34.947739,-89.118988,4,Mississippi
MS,Bolivar,33.79472,-90.718168,4,Mississippi
MS,Calhoun,33.874947,-89.192899,8,Mississippi
MS,Carroll,33.638040000000004,-89.79543000000001,8,Mississippi
MS,Chickasaw,33.91832,-89.016983,1,Mississippi
MS,Choctaw,33.316011,-89.185908,2,Mississippi
MS,Claiborne,32.01288,-90.95536,1,Mississippi
MS,Clarke,32.135906,-88.87134300000001,13,Mississippi
MS,Clay,33.592163,-88.65908,1,Mississippi
MS,Coahoma,34.233551,-90.530891,6,Mississippi
MS,Copiah,31.966418,-90.382219,41,Mississippi
MS,Covington,31.68541,-89.46186,27,Mississippi
MS,DeSoto,34.925307000000004,-89.993214,356,Mississippi
MS,Desoto,34.96151,-89.830383,3,Mississippi
MS,Forrest,31.32497,-89.34319,578,Mississippi
MS,Franklin,31.440788,-90.855895,3,Mississippi
MS,George,30.924459,-88.517014,15,Mississippi
MS,Greene,31.109352,-88.814126,5,Mississippi
MS,Grenada,33.762173,-89.841368,3,Mississippi
MS,Hancock,30.31571,-89.598038,89,Mississippi
MS,Harrison,30.439882,-89.062004,421,Mississippi
MS,Hinds,32.4008,-90.27784,1516,Mississippi
MS,Holmes,33.10253,-89.89466,11,Mississippi
MS,Humphreys,33.111093,-90.506712,1,Mississippi
MS,Itawamba,34.24403,-88.3963,12,Mississippi
MS,Jackson,30.391859000000004,-88.651741,412,Mississippi
MS,Jefferson,31.684126000000003,-90.800285,6,Mississippi
MS,Jefferson Davis,31.54002,-89.768753,1,Mississippi
MS,Jones,31.605288,-89.215424,55,Mississippi
MS,Kemper,32.76984,-88.64188399999999,2,Mississippi
MS,Lafayette,34.34602,-89.521187,122,Mississippi
MS,Lamar,31.32415,-89.359337,340,Mississippi
MS,Lauderdale,32.342861,-88.772667,61,Mississippi
MS,Lawrence,31.56968,-90.07314,2,Mississippi
MS,Leake,32.63131,-89.477551,3,Mississippi
MS,Lee,34.29125,-88.7044,36,Mississippi
MS,Leflore,33.523849,-90.201981,2,Mississippi
MS,Lincoln,31.666757,-90.456341,30,Mississippi
MS,Lowndes,33.48257,-88.49343,6,Mississippi
MS,Madison,32.42796,-90.14374,260,Mississippi
MS,Marion,31.234383,-89.86293,2,Mississippi
MS,Marshall,34.855488,-89.688446,18,Mississippi
MS,Monroe,34.032968,-88.702241,4,Mississippi
MS,Montgomery,33.638669,-89.717788,3,Mississippi
MS,Neshoba,32.736299,-89.15321,8,Mississippi
MS,Newton,32.342419,-88.93113699999999,21,Mississippi
MS,Oktibbeha,33.49523,-88.85154399999999,8,Mississippi
MS,Panola,34.35501,-89.91354,26,Mississippi
MS,Pearl River,30.469692,-89.68779,49,Mississippi
MS,Perry,31.211018,-89.122284,15,Mississippi
MS,Pike,31.192081,-90.48423,27,Mississippi
MS,Pontotoc,34.21586,-89.12837900000001,5,Mississippi
MS,Prentiss,34.63516,-88.60393,1,Mississippi
MS,Rankin,32.27602,-90.179,432,Mississippi
MS,Scott,32.34731,-89.329217,18,Mississippi
MS,Simpson,31.84547,-89.792813,19,Mississippi
MS,Smith,32.06623,-89.52788000000001,6,Mississippi
MS,Stone,30.837214000000003,-89.137901,13,Mississippi
MS,Tate,34.619209000000005,-89.950829,40,Mississippi
MS,Tippah,34.598867,-89.004265,6,Mississippi
MS,Tishomingo,34.648478999999995,-88.230467,7,Mississippi
MS,Tunica,34.79575,-90.32748,5,Mississippi
MS,Union,34.40578,-88.9207,12,Mississippi
MS,Walthall,31.130751,-90.13844,4,Mississippi
MS,Warren,32.354412,-90.644264,113,Mississippi
MS,Washington,33.401192,-90.961075,9,Mississippi
MS,Wayne,31.510040000000004,-88.50386,10,Mississippi
MS,Winston,33.217690000000005,-88.98357,1,Mississippi
MS,Yalobusha,33.987461,-89.869033,14,Mississippi
MS,Yazoo,32.60653,-90.59227,19,Mississippi
MT,Beaverhead,44.561382,-112.324987,28,Montana
MT,Big Horn,45.13524,-107.36913,36,Montana
MT,Blaine,48.539414,-108.808501,10,Montana
MT,Broadwater,46.308062,-111.636323,24,Montana
MT,Carbon,45.47425,-108.99986,53,Montana
MT,Cascade,47.522947,-111.281641,156,Montana
MT,Chouteau,47.951227,-110.505184,12,Montana
MT,Custer,46.40837,-105.84071000000002,22,Montana
MT,Dawson,47.099508,-104.708562,32,Montana
MT,Deer Lodge,46.156985,-112.891522,17,Montana
MT,Fergus,46.849047,-108.875981,14,Montana
MT,Flathead,48.114346000000005,-114.60096,421,Montana
MT,Gallatin,45.696405,-111.185458,380,Montana
MT,Garfield,47.311473,-106.907586,1,Montana
MT,Glacier,48.419496,-113.216739,21,Montana
MT,Golden Valley,46.306629,-108.937678,3,Montana
MT,Granite,46.207047,-113.505452,23,Montana
MT,Hill,48.365635,-109.67585,11,Montana
MT,Jefferson,46.547115000000005,-111.947732,108,Montana
MT,Judith Basin,47.198314,-110.379304,6,Montana
MT,Lake,47.747324,-114.229853,105,Montana
MT,Lewis And Clark,46.587009,-111.874617,2,Montana
MT,Lewis and Clark,46.709355,-112.176268,210,Montana
MT,Lincoln,48.501805,-115.921472,41,Montana
MT,Madison,45.565866,-111.753917,31,Montana
MT,McCone,48.061422,-105.534804,2,Montana
MT,Meagher,46.54801,-110.46841,2,Montana
MT,Mineral,47.172853,-114.86325,113,Montana
MT,Missoula,46.832839,-113.823906,309,Montana
MT,Musselshell,46.347509,-108.679085,10,Montana
MT,Park,45.629734,-110.580462,123,Montana
MT,Petroleum,47.037087,-108.595291,4,Montana
MT,Phillips,47.80749,-108.60864,5,Montana
MT,Pondera,48.307131,-111.937626,21,Montana
MT,Powder River,45.40025,-105.36207,3,Montana
MT,Powell,46.608858000000005,-113.024614,60,Montana
MT,Prairie,46.781533,-105.31638,4,Montana
MT,Ravalli,46.512782,-114.090058,143,Montana
MT,Richland,47.86779,-104.309103,9,Montana
MT,Roosevelt,48.12536,-104.47444,4,Montana
MT,Rosebud,46.26742,-106.42853999999998,36,Montana
MT,Sanders,47.569475,-114.871704,39,Montana
MT,Sheridan,48.775905,-104.564456,1,Montana
MT,Silver Bow,46.023518,-112.541495,91,Montana
MT,Stillwater,45.685518,-109.461797,109,Montana
MT,Sweet Grass,45.812814,-109.864807,32,Montana
MT,Teton,47.809793,-112.186386,15,Montana
MT,Toole,48.55572,-112.097862,21,Montana
MT,Treasure,46.218448,-107.250521,14,Montana
MT,Valley,48.679314,-106.47928799999998,9,Montana
MT,Wheatland,46.648706,-109.977656,4,Montana
MT,Wibaux,46.94087,-104.079828,8,Montana
MT,Yellowstone,45.770536,-108.486878,375,Montana
NC,Alamance,35.93572,-79.33326,400,North Carolina
NC,Alexander,35.825802,-81.30744200000001,38,North Carolina
NC,Alleghany,36.52748,-81.17069000000001,9,North Carolina
NC,Anson,34.958859999999994,-80.08221999999999,32,North Carolina
NC,Ashe,36.3155,-81.36833,14,North Carolina
NC,Avery,36.071108,-81.870436,12,North Carolina
NC,Beaufort,35.512081,-76.90570100000001,34,North Carolina
NC,Bertie,36.060706,-76.972667,47,North Carolina
NC,Bladen,34.584363,-78.537003,49,North Carolina
NC,Brunswick,34.229321,-77.957022,157,North Carolina
NC,Buncombe,35.59668,-82.55939000000001,1617,North Carolina
NC,Burke,35.724519,-81.641538,200,North Carolina
NC,Cabarrus,35.321255,-80.659683,653,North Carolina
NC,Caldwell,35.811384000000004,-81.43252,36,North Carolina
NC,Camden,36.46014,-76.3316,3,North Carolina
NC,Carteret,34.840511,-76.423099,9,North Carolina
NC,Caswell,36.515153000000005,-79.475966,21,North Carolina
NC,Catawba,35.80621,-81.187596,313,North Carolina
NC,Chatham,35.739294,-78.961663,136,North Carolina
NC,Cherokee,35.020740999999994,-84.232323,10,North Carolina
NC,Chowan,36.069134000000005,-76.634863,3,North Carolina
NC,Clay,35.040401,-83.787933,6,North Carolina
NC,Cleveland,35.28078,-81.54887,99,North Carolina
NC,Columbus,34.436640000000004,-78.95067,64,North Carolina
NC,Craven,35.31205,-77.17392,67,North Carolina
NC,Cumberland,34.949412,-78.844622,493,North Carolina
NC,Currituck,36.38625,-75.976212,25,North Carolina
NC,Dare,35.885997,-75.954376,17,North Carolina
NC,Davidson,35.888533,-80.248379,358,North Carolina
NC,Davie,35.95433,-80.53575,222,North Carolina
NC,Duplin,35.027774,-77.816599,65,North Carolina
NC,Durham,35.982399,-78.89022800000001,1636,North Carolina
NC,Edgecombe,35.86993,-77.4955,59,North Carolina
NC,Forsyth,36.06588,-80.25251300000001,2108,North Carolina
