ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-3892613,2,37.78667,-122.3902,San Francisco,San Francisco,CA,50,,86,29.97,10,3.5,
A-1904698,2,35.83606,-78.812622,Morrisville,Wake,NC,86,,61,30.09,10,3.5,
A-3108623,2,44.317013,-120.656844,Prineville,Crook,OR,25,25,55,27.14,10,3,0
A-3022749,2,34.066934,-117.448671,Fontana,San Bernardino,CA,78,78,7,28.99,10,0,0
A-3926003,3,33.94317,-117.28261,Riverside,Riverside,CA,51.1,,86,29.95,10,9.2,0.06
A-115936,3,34.065151,-117.318199,Colton,San Bernardino,CA,109.6,,10,29.89,10,8.1,
A-3386599,2,32.896742,-96.713097,Dallas,Dallas,TX,62,62,34,29.7,10,5,0
A-3020884,2,25.760892,-80.398847,Miami,Miami-Dade,FL,72,72,97,30.19,3,13,0.03
A-3260959,2,39.991809,-122.398392,Corning,Tehama,CA,45,41,49,29.69,10,8,0
A-645247,2,35.159481,-80.920563,Charlotte,Mecklenburg,NC,66,66,93,29.28,6,5,0
A-1087772,2,38.826584,-77.294884,Fairfax,Fairfax County,VA,62,62,75,30.2,10,3,0
A-650049,3,42.338154,-71.064835,Boston,Suffolk,MA,54,54,77,30.32,10,8,0
A-3673410,2,33.53952,-117.67465,San Juan Capistrano,Orange,CA,57,57,37,29.86,10,0,0
A-627116,3,40.266384,-82.927559,Sunbury,Delaware,OH,50,50,76,29.13,10,0,0
A-2390347,2,29.940149,-81.334984,Saint Augustine,St. Johns,FL,55.9,,64,30.45,10,17.3,
A-1666966,3,42.70483,-84.505287,Lansing,Ingham,MI,10,-9.1,87,29.75,0.2,20.7,0.01
A-3771115,4,45.50259,-123.11549,Forest Grove,Washington,OR,43,39,93,29.94,3,7,0.07
A-4034009,2,47.54245,-122.30419,Seattle,King,WA,64,,54,30.09,10,,
A-2159241,2,35.754333,-78.694229,Raleigh,Wake,NC,73,,100,30,10,4.6,
A-1450327,2,29.827669,-95.354813,Houston,Harris,TX,61,61,72,30.14,10,7,0
A-484987,3,32.905441,-96.897079,Dallas,Dallas,TX,84,,56,29.96,10,4.6,
A-1159861,2,39.020061,-77.012993,Silver Spring,Montgomery,MD,64,64,78,30.1,10,0,0
A-4053535,2,33.96112,-117.8543,Rowland Heights,Los Angeles,CA,70,,57,29.96,10,6.9,
A-1479985,3,31.771713,-106.472504,El Paso,El Paso,TX,75,75,24,26.18,10,6,
A-4063187,2,39.951245,-104.98791,Broomfield,Adams,CO,68,,9,29.83,10,4.6,
A-980032,2,30.394903,-91.109634,Baton Rouge,East Baton Rouge,LA,70,70,93,29.7,2,14,0.05
A-2436445,2,32.851177,-96.813126,Dallas,Dallas,TX,55,,33,30.23,10,5.8,
A-194414,2,41.821945,-71.470184,Providence,Providence,RI,52,,80,29.47,10,6.9,
A-1838226,3,35.753944,-78.635696,Raleigh,Wake,NC,35.1,,96,30.35,10,,
A-476200,3,41.517941,-73.973724,Beacon,Dutchess,NY,77,,69,30.06,20,4.6,
A-1523262,2,30.210388,-92.009789,Lafayette,Lafayette,LA,73,,93,29.86,9,11.5,
A-3010530,2,38.885044,-77.012781,Washington,District of Columbia,DC,68,68,100,29.9,0.75,0,0.09
A-2267534,3,47.416016,-122.018326,Maple Valley,King,WA,48,,93,29.56,10,,0.03
A-2810399,2,28.21878,-82.24718,Wesley Chapel,Pasco,FL,54.5,,99,30.13,7,,
A-3891687,4,41.980301,-83.373024,Monroe,Monroe,MI,37,28.1,49,30.24,10,15,
A-768623,2,34.136509,-117.44091,Fontana,San Bernardino,CA,82,82,38,28.85,10,12,0
A-2331321,2,25.537127,-80.37207,Homestead,Miami-Dade,FL,75.2,,83,30.35,10,16.1,
A-1764109,2,34.560802,-87.005371,Decatur,Morgan,AL,32,24.8,85,30.2,9,8.1,
A-1041107,2,40.879971,-73.425247,Huntington,Suffolk,NY,72,72,78,29.94,10,18,0
A-3077712,2,33.193956,-87.244459,Vance,Tuscaloosa,AL,70,70,93,29.68,10,0,0
A-887066,3,25.812777,-80.207161,Miami,Miami-Dade,FL,75,75,60,30.32,10,15,0
A-3808374,2,33.752932,-118.254502,San Pedro,Los Angeles,CA,68,68,78,29.66,10,13,
A-1791368,2,37.513973,-122.256027,San Carlos,San Mateo,CA,55.4,,82,29.63,8,10.4,
A-653295,3,32.682976,-96.656532,Dallas,Dallas,TX,73,73,71,29.49,10,5,0
A-1903383,2,30.218565,-97.691025,Austin,Travis,TX,89.1,,59,29.83,10,10.4,
A-726131,2,31.19154,-85.297203,Cowarts,Houston,AL,77,77,96,29.64,3,5,0
A-2494606,2,34.488155,-118.158211,Acton,Los Angeles,CA,66,,43,29.96,10,17.3,
A-542391,2,30.47822,-87.27198,Pensacola,Escambia,FL,46,43,58,30.09,10,6,0
A-3285374,2,42.379259,-88.064432,Round Lake,Lake,IL,35,35,72,29.31,10,3,0
A-3780146,2,37.304076,-122.03567,Cupertino,Santa Clara,CA,,,,,,,
A-3731363,2,43.18005,-124.26179,Coquille,Coos,OR,34,30,96,30.26,10,5,0
A-3273275,2,40.805563,-73.921145,Bronx,Bronx,NY,69,69,58,29.94,10,15,0
A-3357912,2,41.218782,-73.81069,Ossining,Westchester,NY,38,34,65,29.47,10,5,0
A-2130378,2,34.054077,-118.237862,Los Angeles,Los Angeles,CA,66.9,,57,30,10,5.8,
A-1566766,2,30.079027,-97.824158,Buda,Hays,TX,66.9,,93,29.86,5,6.9,0
A-3946080,3,30.48086,-90.33412,Ponchatoula,Tangipahoa,LA,51.8,,94,29.98,10,3.5,
A-1994660,3,36.151821,-86.786537,Nashville,Davidson,TN,75.2,,83,30.19,10,4.6,0.26
A-2378577,2,39.294216,-84.524307,Cincinnati,Hamilton,OH,12.9,0.7,77,30.4,10,9.2,
A-4034962,2,30.4256,-91.07121,Baton Rouge,East Baton Rouge,LA,73.9,,91,30.14,6,10.4,0.09
A-2973585,2,39.759122,-84.16281,Dayton,Montgomery,OH,,,,,,,
A-4095072,4,35.683981,-78.841,Holly Springs,Wake,NC,38.1,,37,30.44,10,,
A-1647602,3,29.82909,-95.335175,Houston,Harris,TX,61,,93,30.14,10,11.5,
A-1032584,2,39.095566,-77.044533,Silver Spring,Montgomery,MD,19,19,81,29.96,10,0,0
A-1516251,2,35.942806,-78.559471,Raleigh,Wake,NC,55,,43,30.19,10,,
A-1338919,2,36.13345,-95.886696,Tulsa,Tulsa,OK,85,85,63,29.13,10,8,0
A-2746662,3,38.67705,-90.44958,Saint Louis,St. Louis County,MO,66.9,,81,30.07,8,9.2,0
A-1070174,2,43.120968,-77.745605,Rochester,Monroe,NY,40,40,89,29.47,10,3,0
A-2886938,2,41.71459,-87.638521,Chicago,Cook,IL,78.1,,35,29.9,10,17.3,
A-209818,2,41.444061,-73.393036,Brookfield,Fairfield,CT,60.1,,83,30.15,10,11.5,
A-3232820,2,33.107439,-112.025774,Maricopa,Pinal,AZ,83,83,11,28.36,8,8,0
A-2871028,2,38.94522,-94.85307,Lenexa,Johnson,KS,62.1,,67,29.86,10,10.4,
A-3840048,2,40.119,-111.63835,Spanish Fork,Utah,UT,53,53,29,25.56,10,6,0
A-719978,2,37.371494,-121.902008,San Jose,Santa Clara,CA,83,83,37,29.82,10,12,0
A-1535746,2,35.440048,-97.583344,Oklahoma City,Oklahoma,OK,66,,30,30.16,10,9.2,
A-1508633,3,33.170033,-87.552628,Tuscaloosa,Tuscaloosa,AL,26.1,,78,30.49,10,,
A-822996,2,39.958561,-75.609673,West Chester,Chester,PA,70,70,21,29.57,10,6,0
A-858070,2,29.742928,-95.364418,Houston,Harris,TX,55,55,62,29.97,10,13,0
A-2587104,2,38.972572,-84.59481,Florence,Kenton,KY,79,,52,30.01,10,10.4,
A-2587900,2,35.241154,-80.938972,Charlotte,Mecklenburg,NC,84.9,,37,30.01,10,5.8,
A-2839371,2,34.00556,-117.82873,Diamond Bar,Los Angeles,CA,89.6,,13,30,10,11.5,
A-3374548,2,33.333882,-86.779664,Pelham,Shelby,AL,37,37,89,29.71,10,0,0
A-2213140,2,29.728851,-95.476433,Houston,Harris,TX,84.2,,45,29.99,10,8.1,
A-2506041,2,45.532799,-122.6726,Portland,Multnomah,OR,51.1,,96,30.07,2.5,13.8,0.02
A-1878859,2,39.885246,-104.860741,Brighton,Adams,CO,57.9,,46,29.86,10,9.2,
A-134985,2,28.551989,-81.489685,Orlando,Orange,FL,72,,91,30.01,10,3.5,
A-870541,2,34.793201,-82.256248,Simpsonville,Greenville,SC,52,52,50,29.07,10,8,0
A-932600,3,47.290066,-122.302696,Federal Way,King,WA,34,25,92,29.93,0.75,13,0.03
A-2285430,3,44.64518,-93.295929,Lakeville,Dakota,MN,23,11.7,68,29.75,10,11.5,
A-3088312,2,25.746445,-80.335723,Miami,Miami-Dade,FL,79,79,90,29.77,10,18,0
A-2149218,2,30.220205,-97.693573,Austin,Travis,TX,77,,84,30.06,10,4.6,
A-805077,2,41.912895,-87.626648,Chicago,Cook,IL,74,74,87,28.87,10,9,0
A-1862136,3,39.753159,-86.145317,Indianapolis,Marion,IN,79,,79,30.12,10,9.2,
A-1076385,2,35.799561,-78.646149,Raleigh,Wake,NC,66,66,38,29.69,10,6,0
A-1055566,2,40.678837,-75.340439,Bethlehem,Northampton,PA,72,72,33,29.51,10,14,0
A-3497558,2,34.303383,-118.479548,Sylmar,Los Angeles,CA,82,82,35,28.8,10,0,
A-1500734,2,35.495399,-97.59169,Oklahoma City,Oklahoma,OK,51,51,33,28.86,10,9,0
A-2015009,3,38.641361,-121.451622,Sacramento,Sacramento,CA,71.6,,57,29.95,10,4.6,
A-1765238,2,40.245121,-75.340416,Lansdale,Montgomery,PA,33.8,27,93,29.73,10,8.1,
A-1417908,2,43.057304,-83.650742,Flint,Genesee,MI,63,63,40,29.32,10,13,0
A-2215487,2,32.670567,-97.11496,Arlington,Tarrant,TX,72,,,29.93,10,4.6,
A-1995850,2,37.675503,-122.38858,Brisbane,San Mateo,CA,66.9,,57,29.97,10,29.9,
A-1641743,2,40.643261,-89.507828,East Peoria,Tazewell,IL,27,19.5,89,30.28,9,6.9,
A-1764405,2,33.441338,-112.100037,Phoenix,Maricopa,AZ,64.9,,18,30.11,10,10.4,
A-102994,2,33.921219,-118.234306,Compton,Los Angeles,CA,79,,25,29.91,10,6.9,
A-2060571,3,34.998226,-80.976257,Fort Mill,York,SC,70,,87,30.09,10,4.6,
A-202610,2,42.245056,-71.013298,Quincy,Norfolk,MA,42.1,34.9,45,30.1,,13.8,
A-3660758,2,34.08198,-117.6985,Montclair,San Bernardino,CA,91,91,21,28.82,10,6,
A-1409135,2,35.091099,-82.038902,Inman,Spartanburg,SC,50,50,94,29.17,10,0,0
A-2061760,2,34.159531,-118.637444,Calabasas,Los Angeles,CA,79,,38,29.83,10,3.5,
A-285752,3,32.92453,-96.786148,Dallas,Dallas,TX,86,,65,30.07,10,,
A-2974075,2,25.924436,-80.309948,Hialeah,Miami-Dade,FL,73,73,55,30.14,10,14,0
A-983936,2,42.275593,-71.796677,Worcester,Worcester,MA,46,39,76,28.96,10,18,0
A-1403951,2,34.077328,-117.208397,Redlands,San Bernardino,CA,75,75,50,28.76,5,6,0
A-2950987,2,32.111719,-110.853269,Tucson,Pima,AZ,79,,66,29.94,10,8.1,
A-3895259,2,40.636418,-111.904921,Salt Lake City,Salt Lake,UT,41.7,36.7,93,30,10,8.1,0.02
A-1233428,3,38.465637,-77.407822,Stafford,Stafford,VA,67,67,100,29.87,10,5,0
A-2455725,3,43.067493,-87.920555,Milwaukee,Milwaukee,WI,,,,30.67,10,11.5,
A-3078631,2,29.965666,-90.110204,New Orleans,Orleans,LA,58,58,100,30.06,7,0,0
A-2109131,3,40.83593,-73.870201,Bronx,Bronx,NY,64.9,,56,30.09,10,10.4,0
A-241530,2,40.161736,-75.379791,Norristown,Montgomery,PA,,,,,,,
A-3364722,2,27.960387,-82.454227,Tampa,Hillsborough,FL,77,77,89,29.7,4,15,0
A-2334755,2,35.533619,-97.582993,Oklahoma City,Oklahoma,OK,36,30.3,97,30.25,4,6.9,0.02
A-1543269,2,35.800529,-78.670921,Raleigh,Wake,NC,54,,49,30.19,10,10.4,
A-410033,2,28.448092,-80.870468,Cocoa,Brevard,FL,80.6,,79,29.91,7,13.8,
A-2386256,3,37.994423,-122.069855,Martinez,Contra Costa,CA,41,,96,30.3,5,,
A-2234028,3,32.61623,-96.823166,Desoto,Dallas,TX,60.1,,23,30.14,10,13.8,
A-2055579,3,33.859325,-118.290604,Gardena,Los Angeles,CA,64.9,,75,29.9,10,3.5,
A-1678207,2,34.023918,-118.173958,Los Angeles,Los Angeles,CA,48.9,,77,30,10,,
A-3574373,2,33.85684,-118.284809,Gardena,Los Angeles,CA,63,63,81,29.92,10,6,0
A-1235952,2,42.360256,-83.216347,Detroit,Wayne,MI,75,75,51,29.32,10,16,0
A-1590067,2,33.55027,-86.830322,Birmingham,Jefferson,AL,46.9,,54,30.13,10,3.5,
A-220925,2,40.680965,-73.694809,Valley Stream,Nassau,NY,75.9,,71,30.07,10,6.9,
A-2016185,2,27.960268,-82.440483,Tampa,Hillsborough,FL,80.6,,94,29.97,10,5.8,
A-2686270,2,34.461617,-118.542747,Santa Clarita,Los Angeles,CA,75,75,53,29.05,10,8,0
A-2598903,2,35.822868,-78.622498,Raleigh,Wake,NC,73,,44,30.2,10,8.1,
A-3968810,2,44.0875,-123.06415,Eugene,Lane,OR,44.1,,71,29.91,10,,
A-2109329,3,33.745556,-84.349213,Atlanta,Fulton,GA,77,,56,30.04,10,8.1,
A-188847,2,43.1516,-83.524849,Otisville,Genesee,MI,47.8,,80,30.36,10,3.5,
A-2657847,3,39.138741,-84.533981,Cincinnati,Hamilton,OH,84,,65,30.04,10,6.9,
A-769691,2,34.797535,-82.421349,Greenville,Greenville,SC,57,57,33,29.12,10,7,0
A-3373882,2,38.764857,-77.183376,Springfield,Fairfax County,VA,57,57,91,30.2,10,0,0
A-1293977,2,36.118919,-95.886612,Tulsa,Tulsa,OK,83,83,46,29.4,10,6,0
A-4117849,3,28.5385,-81.33991,Orlando,Orange,FL,,,,30.06,10,8.1,
A-358168,2,26.617874,-82.089958,Cape Coral,Lee,FL,72,,12,30.27,10,8.1,
A-3461183,2,34.15722,-118.4487,Sherman Oaks,Los Angeles,CA,73,73,48,29.08,10,0,0
A-1361531,2,39.022289,-84.511803,Latonia,Kenton,KY,70,70,97,29.43,2,5,0.01
A-2149052,3,38.870525,-94.526337,Grandview,Jackson,MO,82.9,,60,30,10,6.9,
A-3725043,4,45.70483,-118.03411,Elgin,Union,OR,48,41,46,27.05,10,20,0
A-2113407,3,36.67812,-82.039886,Abingdon,Washington,VA,74.3,,38,30.16,10,,
A-2993771,2,43.060958,-83.713951,Flint,Genesee,MI,36,30,76,29.3,10,8,0
A-189779,2,42.985081,-85.683235,Grand Rapids,Kent,MI,77,,66,30.04,10,4.6,
A-3430216,2,33.922315,-118.104346,Norwalk,Los Angeles,CA,63,63,14,30.08,10,7,0
A-132270,2,27.996372,-82.534866,Tampa,Hillsborough,FL,82,,67,29.95,10,10.4,
A-2701217,2,35.073494,-106.51516,Albuquerque,Bernalillo,NM,80.1,,45,30,10,3.5,
A-2029216,2,39.072029,-84.505417,Covington,Kenton,KY,77,,76,29.97,10,3.5,
A-2889659,2,33.46208,-112.10217,Phoenix,Maricopa,AZ,51.8,,88,29.91,7,8.1,0.02
A-808213,2,29.743031,-95.361969,Houston,Harris,TX,77,,56,30.17,9,,0
A-475043,2,40.872368,-73.426025,Huntington,Suffolk,NY,64.9,,56,29.99,10,5.8,
A-1211364,3,42.553108,-82.871468,Clinton Township,Macomb,MI,64,64,100,29.48,10,10,0
A-1908577,2,42.616585,-70.852173,South Hamilton,Essex,MA,64.9,,97,30.21,7,16.1,0.08
A-754969,2,43.54324,-89.454369,Portage,Columbia,WI,64,64,98,28.8,10,3,0
A-2812419,2,41.06209,-81.54042,Akron,Summit,OH,84,,40,29.97,10,8.1,
A-3804908,2,38.299947,-122.033797,Fairfield,Solano,CA,73,73,34,30.03,10,0,0
A-3963452,4,25.9187,-80.21041,Miami,Miami-Dade,FL,82.9,,67,30.01,10,11.5,
A-1658747,2,41.97496,-88.207069,Bartlett,Dupage,IL,21.9,9.8,78,29.79,6,12.7,
A-596771,3,39.129925,-94.498756,Kansas City,Jackson,MO,55,55,89,29.48,10,9,0
A-436009,2,47.615257,-122.32341,Seattle,King,WA,45,43.5,100,29.74,10,3.5,
A-4087570,3,40.64507,-74.01745,Brooklyn,Kings,NY,48.2,,37,,10,4.6,9.99
A-885847,3,33.175556,-87.486053,Tuscaloosa,Tuscaloosa,AL,45,45,63,30.23,10,0,0
A-1112199,2,33.588409,-86.935341,Adamsville,Jefferson,AL,38,33,73,29.59,10,7,0
A-2483326,2,29.712795,-95.484756,Houston,Harris,TX,53.6,,72,30.25,10,8.1,
A-1276119,2,25.96463,-80.170143,Miami,Miami-Dade,FL,86,86,67,30.13,10,9,0
A-320045,2,34.068466,-118.237045,Los Angeles,Los Angeles,CA,57,,77,30.08,10,,
A-2565721,2,27.197695,-82.490234,Osprey,Sarasota,FL,82.4,,79,29.94,10,9.2,
A-1381744,2,35.40638,-97.76017,Mustang,Canadian,OK,92,92,52,28.69,10,13,0
A-1039663,2,34.206432,-86.8592,Cullman,Cullman,AL,48,44,77,29.33,10,8,0
A-3608554,2,35.36293,-80.78477,Charlotte,Mecklenburg,NC,73,73,22,29.31,10,12,0
A-592657,2,33.448349,-82.04985,Augusta,Richmond,GA,84,84,41,29.5,10,7,0
A-2898011,2,38.81521,-104.824765,Colorado Springs,El Paso,CO,36,31.1,30,30.14,10,5.8,
A-1861532,2,32.24448,-110.847565,Tucson,Pima,AZ,91.9,,34,29.69,10,6.9,
A-1033567,3,44.968575,-93.251717,Minneapolis,Hennepin,MN,34,25,64,29.24,10,12,0
A-3656147,4,41.16987,-73.19548,Bridgeport,Fairfield,CT,35,35,61,30.04,10,3,0
A-3532622,2,37.316881,-121.93166,San Jose,Santa Clara,CA,69,69,47,29.77,10,17,0
A-3611117,1,36.26298,-86.68094,Madison,Davidson,TN,47,42,86,29.24,4,12,0.07
A-3994803,2,34.09547,-81.17067,Irmo,Richland,SC,87.8,,52,29.99,10,3.5,
A-4044940,2,38.85789,-94.529,Kansas City,Jackson,MO,80.1,,67,29.8,10,,
A-3996272,2,47.14508,-122.50811,Lakewood,Pierce,WA,60.8,,100,30.02,10,3.5,
A-2692340,3,30.002977,-90.035324,New Orleans,Orleans,LA,88,,75,30,10,9.2,
A-2174273,3,45.382603,-122.752724,Tualatin,Washington,OR,63,,75,29.78,10,6.9,
A-1030076,3,38.706757,-77.223022,Lorton,Fairfax County,VA,35,30,30,30.35,10,6,0
A-287575,2,29.678867,-95.316811,Houston,Harris,TX,86,,43,30.01,10,4.6,
A-2285896,2,35.053303,-89.991211,Memphis,Shelby,TN,36,28,57,30.16,10,11.5,
A-3049293,2,35.595947,-78.650581,Raleigh,Wake,NC,69,69,93,29.62,10,3,0
A-3757153,2,38.361326,-122.335622,Napa,Napa,CA,49,43,93,29.95,8,15,0.01
A-852678,2,37.827232,-122.297462,Oakland,Alameda,CA,46,43,86,30.05,10,6,0
A-2543148,2,30.220064,-92.017235,Lafayette,Lafayette,LA,87.1,,61,30.03,10,8.1,
A-3079066,2,43.235144,-77.624152,Rochester,Monroe,NY,50,50,89,29.23,10,7,0
A-1551675,3,34.066174,-117.99128,Baldwin Park,Los Angeles,CA,71.6,,33,30.1,10,13.8,
A-3320946,2,35.265225,-80.881455,Charlotte,Mecklenburg,NC,66,66,42,29.36,10,7,0
A-4033303,3,35.26692,-80.84424,Charlotte,Mecklenburg,NC,80.1,,74,29.99,10,4.6,
A-1318336,2,29.750561,-95.35981,Houston,Harris,TX,98,98,43,29.87,10,13,0
A-1630543,3,33.790863,-84.39225,Atlanta,Fulton,GA,48,,34,30.2,10,15,
A-601338,3,38.86375,-77.220451,Falls Church,Fairfax County,VA,79,79,47,30.14,10,12,0
A-2559623,2,42.0546,-87.837685,Niles,Cook,IL,64,,24,30.16,10,9.2,
A-2708633,2,43.056305,-76.221664,Syracuse,Onondaga,NY,69.1,,65,30.24,10,6.9,
A-434545,2,30.30752,-97.706497,Austin,Travis,TX,79,,35,29.85,10,3.5,
A-2704230,3,37.57436,-121.885239,Sunol,Alameda,CA,78.1,,48,29.88,10,12.7,
A-601341,3,39.958199,-76.68512,York,York,PA,72,72,44,29.68,10,10,0
A-1768883,3,33.757713,-84.378868,Atlanta,Fulton,GA,64.9,,45,30.17,10,,
A-4093384,2,34.07169,-118.13224,Alhambra,Los Angeles,CA,59,,75,30.06,10,,
A-3655698,2,37.158359,-122.081585,Boulder Creek,Santa Cruz,CA,68,68,65,30.17,10,15,0
A-3342389,2,25.699599,-80.382101,Miami,Miami-Dade,FL,89,89,70,29.97,10,10,0
A-999435,2,42.055099,-70.725334,Duxbury,Plymouth,MA,36,31,81,29.57,10,6,0
A-705991,2,38.190479,-85.728615,Louisville,Jefferson,KY,76,76,87,29.45,10,6,0
A-1349515,2,36.017658,-95.886398,Tulsa,Tulsa,OK,71,71,53,29.5,10,8,0
A-3174750,2,33.182326,-117.323395,Carlsbad,San Diego,CA,62,62,24,29.79,10,0,0
A-2279145,2,43.173943,-77.629204,Rochester,Monroe,NY,48.9,,93,29.8,4,5.8,0.01
A-462133,3,33.917049,-118.080147,Norwalk,Los Angeles,CA,79,,60,29.85,5,5.8,
A-2309287,3,42.424747,-82.928658,Detroit,Wayne,MI,25,19.3,58,30.69,10,4.6,
A-4188160,4,40.76519,-111.98643,Salt Lake City,Salt Lake,UT,44,42,89,25.4,10,5,0.01
A-3142321,2,44.624135,-123.062254,Albany,Linn,OR,59,59,100,29.71,10,7,0
A-2510032,3,33.71973,-117.795052,Tustin,Orange,CA,69.1,,47,30.02,10,,
A-1328347,2,39.251381,-84.792084,Harrison,Hamilton,OH,72,72,76,29.03,10,3,0
A-864724,2,33.91642,-118.281219,Los Angeles,Los Angeles,CA,65,65,58,29.99,10,10,0
A-3406843,2,33.904272,-118.274005,Los Angeles,Los Angeles,CA,59,59,60,29.95,10,3,0
A-3843229,2,32.756041,-117.23405,San Diego,San Diego,CA,64,64,90,30,4,3,0
A-954701,3,33.892574,-84.259048,Atlanta,DeKalb,GA,47,47,52,29.23,10,3,0
A-43600,2,34.156834,-118.413788,Studio City,Los Angeles,CA,81,,49,29.91,10,9.2,
A-2547522,2,35.215965,-80.923119,Charlotte,Mecklenburg,NC,68,,90,30.23,10,6.9,
A-3434093,2,26.253215,-80.136519,Pompano Beach,Broward,FL,85,85,77,29.98,10,14,0
A-658473,2,34.813679,-82.135071,Woodruff,Spartanburg,SC,77,77,57,29.2,10,0,0
A-1704029,3,45.049992,-122.972519,Salem,Marion,OR,43,40.3,93,29.72,5,4.6,0
A-1854788,3,34.073746,-80.999474,Columbia,Richland,SC,68,,35,30.07,10,4.6,
A-2901631,2,44.17176,-88.48604,Neenah,Winnebago,WI,55.4,,17,30.03,10,8.1,
A-92757,2,34.071033,-117.730621,Pomona,Los Angeles,CA,75.2,,47,29.94,10,11.5,
A-4217472,3,39.885439,-104.98767,Denver,Adams,CO,66,66,60,24.44,10,5,0
A-3863845,2,33.854236,-117.941825,Fullerton,Orange,CA,69,69,70,29.82,10,3,0
A-3138903,2,39.358803,-77.420172,Frederick,Frederick,MD,39,39,49,29.89,10,0,0
A-767549,2,35.809856,-80.182152,Lexington,Davidson,NC,53,53,72,29.18,10,5,0
A-2679768,2,36.12373,-95.904549,Tulsa,Tulsa,OK,84.9,,67,29.8,10,3.5,
A-3476953,1,32.261,-110.97802,Tucson,Pima,AZ,101,101,5,27.06,10,14,0
A-3351299,2,25.809403,-80.317237,Miami,Miami-Dade,FL,79,79,84,30.03,10,0,0
A-3749584,2,33.846607,-118.205578,Long Beach,Los Angeles,CA,58,58,78,29.81,10,9,0
A-1146975,2,34.905071,-82.420082,Greenville,Greenville,SC,46,46,76,28.85,10,0,0
A-4151115,2,28.51522,-81.597418,Winter Garden,Orange,FL,77,,94,29.93,10,9.2,0.03
A-3813727,2,26.30461,-80.17954,Pompano Beach,Broward,FL,82,82,85,30.02,10,0,0
A-4015796,4,34.19925,-118.21943,Glendale,Los Angeles,CA,63,,100,29.97,4,4.6,
A-3783568,2,34.024961,-118.238215,Los Angeles,Los Angeles,CA,58,58,49,29.81,10,0,0
A-2454920,3,39.98222,-75.1008,Philadelphia,Philadelphia,PA,21.9,10.4,40,30.55,10,11.5,
A-4212946,2,43.019159,-75.014079,Herkimer,Herkimer,NY,76,76,36,29.46,10,17,0
A-1991506,2,35.251209,-80.667931,Charlotte,Mecklenburg,NC,84.2,,62,30.33,7,,
A-3347045,2,43.664141,-123.363064,Drain,Douglas,OR,52,,66,29.78,10,,0
A-766965,2,36.193668,-86.831238,Nashville,Davidson,TN,65,65,39,29.4,10,5,0
A-950032,2,40.31382,-83.098663,Delaware,Delaware,OH,32,23,100,28.99,2,12,0
A-3140491,2,37.260829,-77.314857,Hopewell,Prince George,VA,51,51,59,30.05,10,3,0
A-1004261,2,38.885303,-121.975304,Dunnigan,Yolo,CA,64,64,60,29.97,10,9,0
A-1911309,2,34.152794,-118.376793,North Hollywood,Los Angeles,CA,66,,81,29.88,10,6.9,
A-1173187,3,33.91647,-118.370346,Hawthorne,Los Angeles,CA,73,73,66,29.75,10,13,0
A-2265852,3,40.036041,-83.124031,Hilliard,Franklin,OH,41,35.2,43,30.26,10,9.2,
A-794516,2,33.75425,-78.853554,Myrtle Beach,Horry,SC,74,74,93,30.06,10,9,0
A-4054568,2,31.086823,-97.654029,Harker Heights,Bell,TX,61,,50,30.27,10,5.8,
A-3150634,2,36.445087,-119.483592,Kingsburg,Tulare,CA,60,60,53,29.74,9,3,0
A-3584053,2,35.86822,-78.62081,Raleigh,Wake,NC,62,62,72,29.89,10,5,0
A-2789885,2,35.318453,-80.778969,Charlotte,Mecklenburg,NC,87.8,,58,30.03,10,4.6,
A-3567766,1,33.45096,-111.96829,Phoenix,Maricopa,AZ,97,97,11,28.55,10,6,0
A-488469,3,29.669153,-95.262543,Houston,Harris,TX,81,,74,30.02,10,6.9,
A-686577,2,34.822441,-82.291611,Greenville,Greenville,SC,85,85,61,28.85,10,12,0
A-2189194,2,33.194084,-117.258141,Vista,San Diego,CA,73,,20,30.13,10,10.4,
A-3473036,2,36.378889,-121.9025,Big Sur,Monterey,CA,67,67,66,29.9,10,12,0
A-561221,2,37.523842,-77.328522,Sandston,Henrico,VA,39,32,67,30.3,10,12,0
A-2226495,3,39.646526,-84.157417,Dayton,Montgomery,OH,41,35.8,49,30.4,10,8.1,
A-84666,3,34.067448,-117.981911,Baldwin Park,Los Angeles,CA,73.4,,57,29.92,10,10.4,
A-3618625,3,41.45401,-88.31748,Minooka,Grundy,IL,40,35,85,29.52,10,8,0
A-1181996,3,33.968117,-118.168053,Bell Gardens,Los Angeles,CA,75,75,64,29.57,10,0,0
A-2294680,2,34.3965,-79.582413,Blenheim,Marlboro,SC,55.4,,44,30.19,10,,
A-491053,3,47.484028,-122.196373,Renton,King,WA,84,,38,29.97,10,4.6,
A-3125125,2,29.952068,-90.091052,New Orleans,Orleans,LA,72,72,100,30.04,10,5,0
A-1203770,2,42.673985,-82.820694,New Baltimore,Macomb,MI,54,54,90,29.63,10,8,0
A-167822,2,41.888832,-87.979111,Villa Park,Dupage,IL,23,11.7,78,30.54,7,11.5,0
A-2382262,2,35.799019,-78.568428,Raleigh,Wake,NC,55.9,,60,30.09,10,6.9,
